NAME;TERM;PARTY;CITY;KANUN_TEKLIF_ILK;KANUN_TEKLIF;SORU_ONERGELERI_YAZILI;SORU_ONERGELERI_SOZLU;GENEL_GORUSME_ILK;GENEL_GORUSME;MEC_SORUSTURMA_ILK;MEC_SORUSTURMA;MEC_ARASTIRMA_ILK;MEC_ARASTIRMA;GENSORU_ILK;GENSORU;AGE
İhsan ŞENER;24;AK PARTİ;ORDU;1;22;0;0;0;0;0;0;0;8;0;0;46.0
Mustafa HAMARAT;24;AK PARTİ;ORDU;1;8;0;0;0;0;0;0;0;5;0;0;39.0
Devlet BAHÇELİ;24;MHP;OSMANİYE;1;1;0;0;0;0;0;0;0;0;0;0;63.0
Durdu Mehmet KASTAL;24;AK PARTİ;OSMANİYE;0;7;0;0;0;0;0;0;0;17;0;0;42.0
Hasan Hüseyin TÜRKOĞLU;24;MHP;OSMANİYE;34;45;283;18;1;1;0;0;26;340;0;2;43.0
Suat ÖNAL;24;AK PARTİ;OSMANİYE;0;11;0;0;0;0;0;2;0;10;0;0;50.0
Hasan KARAL;24;AK PARTİ;RİZE;1;14;0;0;0;0;0;0;0;8;0;0;38.0
Hayati YAZICI;24;AK PARTİ;RİZE;1;2;0;0;0;0;0;0;0;0;0;0;59.0
Nusret BAYRAKTAR;24;AK PARTİ;RİZE;1;14;0;0;0;0;0;1;0;5;0;0;60.0
Ali İhsan YAVUZ;24;AK PARTİ;SAKARYA;0;16;0;0;0;0;0;0;0;8;0;0;42.0
Ayhan Sefer ÜSTÜN;24;AK PARTİ;SAKARYA;1;4;0;0;0;0;0;0;0;3;0;0;41.0
Ayşenur İSLAM;24;AK PARTİ;SAKARYA;0;10;0;0;0;0;0;0;0;8;0;0;53.0
Engin ÖZKOÇ;24;CHP;SAKARYA;3;21;71;0;2;2;0;3;3;146;1;4;49.0
Hasan Ali ÇELİK;24;AK PARTİ;SAKARYA;1;14;0;0;0;0;0;0;0;6;0;0;52.0
Münir KUTLUATA;24;MHP;SAKARYA;0;8;7;0;2;2;0;0;2;216;0;3;65.0
Şaban DİŞLİ;24;AK PARTİ;SAKARYA;0;3;0;0;0;0;0;0;0;0;0;0;53.0
Ahmet YENİ;24;AK PARTİ;SAMSUN;0;10;0;0;0;0;0;0;0;6;0;0;56.0
Ahmet Haluk KOÇ;24;CHP;SAMSUN;2;13;96;0;1;1;0;1;1;37;0;2;57.0
Ahmet İhsan KALKAVAN;24;CHP;SAMSUN;2;41;42;5;32;32;0;8;2;826;0;5;58.0
Akif Çağatay KILIÇ;24;AK PARTİ;SAMSUN;0;6;0;0;0;0;0;0;0;8;0;0;35.0
Cemal Yılmaz DEMİR;24;AK PARTİ;SAMSUN;0;5;0;0;0;0;0;1;0;2;0;0;51.0
Cemalettin ŞİMŞEK;24;MHP;SAMSUN;15;26;99;4;0;0;0;0;6;225;0;0;57.0
Mustafa DEMİR;24;AK PARTİ;SAMSUN;0;3;0;0;0;0;0;1;0;2;0;0;50.0
Suat KILIÇ;24;AK PARTİ;SAMSUN;0;3;0;0;0;0;0;2;0;0;0;0;39.0
Tülay BAKIR;24;AK PARTİ;SAMSUN;0;15;0;0;0;0;0;0;0;14;0;0;64.0
Afif DEMİRKIRAN;24;AK PARTİ;SİİRT;1;5;0;0;0;0;0;1;0;4;0;0;59.0
Gültan KIŞANAK;24;BDP;SİİRT;0;0;0;0;0;0;0;0;0;0;0;0;50.0
Osman ÖREN;24;AK PARTİ;SİİRT;0;10;0;0;0;0;0;0;0;8;0;0;45.0
Engin ALTAY;24;CHP;SİNOP;24;35;96;0;3;3;0;3;6;239;0;8;48.0
Mehmet ERSOY;24;AK PARTİ;SİNOP;1;10;0;0;0;0;0;0;0;12;0;0;43.0
Ali TURAN;24;AK PARTİ;SİVAS;0;9;0;0;0;0;0;0;0;9;0;0;52.0
Hilmi BİLGİN;24;AK PARTİ;SİVAS;4;29;0;0;0;0;0;0;0;13;0;0;39.0
İsmet YILMAZ;24;AK PARTİ;SİVAS;1;2;0;0;0;0;0;0;0;0;0;0;50.0
Malik Ecder ÖZDEMİR;24;CHP;SİVAS;6;35;44;0;3;3;0;2;2;267;0;6;57.0
Mesude Nursuna MEMECAN;24;AK PARTİ;SİVAS;0;0;0;0;0;0;0;0;0;2;0;0;54.0
Abdulkadir Emin ÖNEN;24;AK PARTİ;ŞANLIURFA;0;10;0;0;0;0;0;0;0;8;0;0;35.0
Abdulkerim GÖK;24;AK PARTİ;ŞANLIURFA;5;23;0;0;0;0;0;2;1;8;0;0;41.0
Faruk ÇELİK;24;AK PARTİ;ŞANLIURFA;0;2;0;0;0;0;0;0;0;0;0;0;55.0
Halil ÖZCAN;24;AK PARTİ;ŞANLIURFA;0;8;0;0;0;0;0;2;0;3;0;0;47.0
İbrahim AYHAN;24;HDP;ŞANLIURFA;0;0;91;0;0;0;0;0;7;127;0;3;43.0
Mahmut KAÇAR;24;AK PARTİ;ŞANLIURFA;0;7;0;0;0;0;0;0;1;15;0;0;36.0
Mehmet AKYÜREK;24;AK PARTİ;ŞANLIURFA;0;21;0;0;0;0;0;2;0;19;0;0;61.0
Mehmet Kasım GÜLPINAR;24;AK PARTİ;ŞANLIURFA;1;14;0;0;0;0;0;1;0;7;0;0;42.0
Seyit EYYÜPOĞLU;24;AK PARTİ;ŞANLIURFA;0;10;0;0;0;0;0;2;0;2;0;0;69.0
Yahya AKMAN;24;AK PARTİ;ŞANLIURFA;1;10;0;0;0;0;0;0;0;14;0;0;45.0
Zeynep Armağan USLU;24;AK PARTİ;ŞANLIURFA;2;17;0;0;0;0;0;1;0;5;0;0;42.0
Faysal SARIYILDIZ;24;HDP;ŞIRNAK;1;1;36;0;0;0;0;0;0;125;0;3;36.0
Hasip KAPLAN;24;HDP;ŞIRNAK;23;23;131;16;1;1;0;0;49;643;3;7;57.0
Mehmet Emin DİNDAR;24;AK PARTİ;ŞIRNAK;0;11;0;0;0;0;0;0;0;6;0;0;52.0
Selma IRMAK;24;HDP;ŞIRNAK;2;2;14;0;0;0;0;0;7;129;0;3;40.0
Bülent BELEN;24;MHP;TEKİRDAĞ;15;25;117;0;1;1;0;0;3;348;0;4;55.0
Candan YÜCEER;24;CHP;TEKİRDAĞ;9;44;218;1;38;38;0;1;24;775;0;6;38.0
Emre KÖPRÜLÜ;24;CHP;TEKİRDAĞ;4;22;143;3;2;2;0;3;13;324;0;4;30.0
Faik ÖZTRAK;24;CHP;TEKİRDAĞ;3;12;61;0;1;1;0;2;2;58;0;2;57.0
Özlem BABADAĞ;24;AK PARTİ;TEKİRDAĞ;0;8;0;0;0;0;0;0;0;6;0;0;40.0
Tevfik Ziyaeddin AKBULUT;24;AK PARTİ;TEKİRDAĞ;0;14;0;0;0;0;0;0;0;5;0;0;62.0
Dilek YÜKSEL;24;AK PARTİ;TOKAT;0;8;0;0;0;0;0;1;0;5;0;0;34.0
Orhan DÜZGÜN;24;CHP;TOKAT;16;33;145;0;27;27;1;5;15;421;0;6;44.0
Reşat DOĞRU;24;MHP;TOKAT;16;40;203;364;2;2;0;0;27;309;0;2;56.0
Şükrü AYALAN;24;AK PARTİ;TOKAT;1;2;0;0;0;0;0;0;0;0;0;0;48.0
Zeyid ASLAN;24;AK PARTİ;TOKAT;0;5;0;0;0;0;0;0;0;16;0;0;46.0
Aydın BIYIKLIOĞLU;24;AK PARTİ;TRABZON;0;14;0;0;0;0;0;1;0;5;0;0;57.0
Erdoğan BAYRAKTAR;24;AK PARTİ;TRABZON;0;1;0;0;0;0;0;0;0;1;0;0;63.0
Faruk Nafız ÖZAK;24;AK PARTİ;TRABZON;0;2;0;0;0;0;0;0;0;1;0;0;65.0
Koray AYDIN;24;MHP;TRABZON;0;5;12;0;0;0;0;0;0;112;0;0;56.0
Mehmet Volkan CANALİOĞLU;24;CHP;TRABZON;27;51;199;4;1;1;0;11;9;189;0;5;61.0
Safiye SEYMENOĞLU;24;AK PARTİ;TRABZON;0;11;0;0;0;0;0;2;0;7;0;0;47.0
Hüseyin AYGÜN;24;CHP;TUNCELİ;3;11;177;0;3;3;0;5;9;115;0;4;41.0
Kamer GENÇ;24;CHP;TUNCELİ;12;30;10;151;3;3;0;2;5;268;0;7;71.0
Dilek AKAGÜN;24;CHP;UŞAK;2;19;113;0;1;1;0;2;6;140;0;3;48.0
İsmail GÜNEŞ;24;AK PARTİ;UŞAK;1;18;0;0;0;0;0;1;0;9;0;0;44.0
Mehmet ALTAY;24;AK PARTİ;UŞAK;2;10;0;0;0;0;0;0;0;4;0;0;39.0
Aysel TUĞLUK;24;HDP;VAN;3;4;91;0;0;0;0;0;1;129;0;3;46.0
Burhan KAYATÜRK;24;AK PARTİ;VAN;0;3;0;0;0;0;0;0;0;1;0;0;41.0
Fatih ÇİFTCİ;24;AK PARTİ;VAN;0;11;0;0;0;0;0;0;0;5;0;0;40.0
Gülşen ORHAN;24;AK PARTİ;VAN;0;7;0;0;0;0;0;0;0;5;0;0;41.0
Kemal AKTAŞ;24;HDP;VAN;1;1;37;0;0;0;0;0;7;124;0;3;53.0
Mustafa BİLİCİ;24;AK PARTİ;VAN;0;5;0;0;0;0;0;0;0;8;0;0;42.0
Nazmi GÜR;24;HDP;VAN;3;3;239;4;0;0;0;0;15;593;0;3;46.0
Özdal ÜÇER;24;HDP;VAN;0;0;300;39;0;0;0;0;22;592;0;3;37.0
Muharrem İNCE;24;CHP;YALOVA;20;21;176;0;5;5;2;2;8;50;3;9;47.0
Temel COŞKUN;24;AK PARTİ;YALOVA;0;16;0;0;0;0;0;2;1;6;0;0;55.0
Bekir BOZDAĞ;24;AK PARTİ;YOZGAT;0;4;0;0;0;0;0;0;0;0;0;0;46.0
Ertuğrul SOYSAL;24;AK PARTİ;YOZGAT;1;42;0;0;0;0;0;0;0;13;0;0;48.0
Sadir DURMAZ;24;MHP;YOZGAT;14;25;219;20;0;0;0;0;10;150;0;2;48.0
Yusuf BAŞER;24;AK PARTİ;YOZGAT;2;20;0;0;0;0;0;0;0;18;0;0;46.0
Ali İhsan KÖKTÜRK;24;CHP;ZONGULDAK;4;37;200;0;2;2;0;4;11;320;0;6;48.0
Ercan CANDAN;24;AK PARTİ;ZONGULDAK;0;5;0;0;0;0;0;2;0;4;0;0;44.0
Köksal TOPTAN;24;AK PARTİ;ZONGULDAK;0;2;0;0;0;0;0;0;0;0;0;0;68.0
Mehmet HABERAL;24;CHP;ZONGULDAK;0;5;0;0;21;21;0;8;2;374;0;4;67.0
Özcan ULUPINAR;24;AK PARTİ;ZONGULDAK;1;10;0;0;0;0;0;0;0;17;0;0;41.0
Aydın USLUPEHLİVAN;25;CHP;ADANA;0;0;0;0;1;1;0;0;0;7;0;0;61.0
Elif Doğan TÜRKMEN;25;CHP;ADANA;2;3;6;0;0;0;0;0;0;3;0;0;53.0
Fatma Güldemet SARI;25;AK PARTİ;ADANA;0;0;0;1;0;0;0;0;0;0;0;0;45.0
İbrahim ÖZDİŞ;25;CHP;ADANA;0;2;14;0;1;1;0;0;0;21;0;0;59.0
Mehmet Şükrü ERDİNÇ;25;AK PARTİ;ADANA;0;0;0;0;0;0;0;0;0;1;0;0;39.0
Meral DANIŞ BEŞTAŞ;25;HDP;ADANA;6;6;20;0;0;0;0;0;1;12;0;0;48.0
Mevlüt KARAKAYA;25;MHP;ADANA;0;0;2;0;0;0;0;0;0;0;0;0;52.0
Muharrem VARLI;25;MHP;ADANA;0;0;0;0;0;0;0;0;0;0;0;0;46.0
Necdet ÜNÜVAR;25;AK PARTİ;ADANA;0;0;0;0;0;0;0;0;3;4;0;0;55.0
Rıdvan TURAN;25;HDP;ADANA;0;0;4;0;0;0;0;0;0;10;0;0;44.0
Sadullah KISACIK;25;AK PARTİ;ADANA;0;0;0;0;0;0;0;0;0;0;0;0;38.0
Seyfettin YILMAZ;25;MHP;ADANA;0;0;0;0;0;0;0;0;0;0;0;0;47.0
Talip KÜÇÜKCAN;25;AK PARTİ;ADANA;0;0;0;0;0;0;0;0;0;0;0;0;52.0
Zülfikar İnönü TÜMER;25;CHP;ADANA;0;0;0;0;0;0;0;0;0;1;0;0;49.0
Adnan BOYNUKARA;25;AK PARTİ;ADIYAMAN;0;0;0;0;0;0;0;0;0;0;0;0;51.0
Ahmet AYDIN;25;AK PARTİ;ADIYAMAN;0;0;0;0;0;0;0;0;0;0;0;0;44.0
Behçet YILDIRIM;25;HDP;ADIYAMAN;0;0;2;0;0;0;0;0;0;15;0;0;56.0
İbrahim Halil FIRAT;25;AK PARTİ;ADIYAMAN;0;0;0;0;0;0;0;0;0;0;0;0;42.0
Salih FIRAT;25;AK PARTİ;ADIYAMAN;0;0;0;1;0;0;0;0;0;1;0;0;55.0
Ali ÖZKAYA;25;AK PARTİ;AFYONKARAHİSAR;0;0;0;0;0;0;0;0;0;0;0;0;45.0
Burcu KÖKSAL;25;CHP;AFYONKARAHİSAR;0;0;1;0;0;0;0;0;0;1;0;0;35.0
Halil ÜRÜN;25;AK PARTİ;AFYONKARAHİSAR;0;0;0;0;0;0;0;0;0;11;0;0;47.0
Mehmet PARSAK;25;MHP;AFYONKARAHİSAR;0;0;3;0;0;0;0;0;0;0;0;0;36.0
Remziye SIVACI;25;AK PARTİ;AFYONKARAHİSAR;0;0;0;0;0;0;0;0;0;0;0;0;50.0
Berdan ÖZTÜRK;25;HDP;AĞRI;0;0;3;0;0;0;0;0;0;20;0;0;35.0
Dirayet Dilan TAŞDEMİR;25;HDP;AĞRI;0;0;2;0;0;0;0;0;0;16;0;0;33.0
Leyla ZANA;25;HDP;AĞRI;0;0;3;0;0;0;0;0;0;0;0;0;54.0
Mehmet Emin İLHAN;25;HDP;AĞRI;0;0;3;0;0;0;0;0;0;15;0;0;36.0
İlknur İNCEÖZ;25;AK PARTİ;AKSARAY;0;0;0;0;0;0;0;0;0;0;0;0;42.0
Nevzat PALTA;25;AK PARTİ;AKSARAY;0;0;0;0;0;0;0;0;0;0;0;0;53.0
Turan YALDIR;25;MHP;AKSARAY;0;0;3;0;0;0;0;0;0;0;0;0;31.0
Mehmet Naci BOSTANCI;25;AK PARTİ;AMASYA;0;0;0;0;0;0;0;0;0;0;0;0;58.0
Mustafa TUNCER;25;CHP;AMASYA;0;0;0;0;0;0;0;0;0;0;0;0;44.0
Said YÜCE;25;AK PARTİ;AMASYA;0;0;0;0;0;0;0;0;0;1;0;0;52.0
Ahmet İYİMAYA;25;AK PARTİ;ANKARA;0;0;0;0;0;0;0;0;0;0;0;0;65.0
Ahmet GÜNDOĞDU;25;AK PARTİ;ANKARA;0;0;0;0;0;0;0;0;0;2;0;0;54.0
Ahmet Haluk KOÇ;25;CHP;ANKARA;0;0;0;0;0;0;0;0;0;2;0;0;61.0
Ali Haydar HAKVERDİ;25;CHP;ANKARA;0;0;10;0;0;0;0;0;1;2;0;0;36.0
Ali İhsan ARSLAN;25;AK PARTİ;ANKARA;0;0;0;0;0;0;0;0;0;0;0;0;46.0
Aydın ÜNAL;25;AK PARTİ;ANKARA;0;0;0;0;0;0;0;0;0;0;0;0;45.0
Ayhan YILMAZ;25;AK PARTİ;ANKARA;0;0;0;0;0;0;0;0;0;0;0;0;54.0
Aylin NAZLIAKA;25;CHP;ANKARA;8;8;9;0;0;0;0;0;0;12;0;0;47.0
Ayşe Gülsün BİLGEHAN;25;CHP;ANKARA;0;0;3;0;0;0;0;0;0;1;0;0;58.0
Bülent KUŞOĞLU;25;CHP;ANKARA;0;0;1;0;0;0;0;0;0;1;0;0;57.0
Emrullah İŞLER;25;AK PARTİ;ANKARA;0;0;0;0;0;0;0;0;0;8;0;0;55.0
Ertan AYDIN;25;AK PARTİ;ANKARA;0;0;0;0;0;0;0;0;0;11;0;0;44.0
Jülide SARIEROĞLU;25;AK PARTİ;ANKARA;0;0;0;0;0;0;0;0;0;0;0;0;36.0
Levent GÖK;25;CHP;ANKARA;7;7;35;0;1;1;0;0;2;3;0;0;56.0
Lütfiye Selva ÇAM;25;AK PARTİ;ANKARA;0;0;0;0;0;0;0;0;0;2;0;0;45.0
Mahmut Sami MALLI;25;AK PARTİ;ANKARA;0;0;0;0;0;0;0;0;0;1;0;0;30.0
Murat ALPARSLAN;25;AK PARTİ;ANKARA;0;0;0;0;0;0;0;0;0;7;0;0;41.0
Murat EMİR;25;CHP;ANKARA;1;2;23;4;1;1;0;0;0;26;0;0;46.0
Mustafa MİT;25;MHP;ANKARA;0;0;0;0;0;0;0;0;0;0;0;0;65.0
Mustafa ERDEM;25;MHP;ANKARA;0;0;0;0;0;0;0;0;0;1;0;0;58.0
Necati YILMAZ;25;CHP;ANKARA;0;0;0;0;0;0;0;0;0;4;0;0;51.0
Nevzat CEYLAN;25;AK PARTİ;ANKARA;0;0;0;1;0;0;0;0;0;0;0;0;62.0
Nihat YEŞİL;25;CHP;ANKARA;0;0;1;0;0;0;0;0;0;2;0;0;58.0
Sırrı Süreyya ÖNDER;25;HDP;ANKARA;0;0;0;0;0;0;0;0;0;9;0;0;53.0
Şefkat ÇETİN;25;MHP;ANKARA;0;0;0;0;0;0;0;0;0;0;0;0;61.0
Şenal SARIHAN;25;CHP;ANKARA;0;1;17;0;1;1;0;0;0;11;0;0;67.0
Tekin BİNGÖL;25;CHP;ANKARA;2;3;0;0;0;0;0;0;0;2;0;0;60.0
Tülay SELAMOĞLU;25;AK PARTİ;ANKARA;0;0;0;0;0;0;0;0;0;7;0;0;49.0
Vedat BİLGİN;25;AK PARTİ;ANKARA;0;0;0;0;0;0;0;0;0;1;0;0;61.0
Yalçın AKDOĞAN;25;AK PARTİ;ANKARA;0;0;0;0;0;0;0;0;0;0;0;0;46.0
Yıldırım Tuğrul TÜRKEŞ;25;BAĞIMSIZ;ANKARA;0;0;0;0;0;0;0;0;0;0;0;0;61.0
Zühal TOPCU;25;MHP;ANKARA;0;0;11;0;0;0;0;0;0;0;0;0;55.0
Ahmet Selim YURDAKUL;25;MHP;ANTALYA;0;0;0;0;0;0;0;0;0;0;0;0;49.0
Çetin Osman BUDAK;25;CHP;ANTALYA;0;0;14;0;0;0;0;0;0;10;0;0;55.0
Deniz BAYKAL;25;CHP;ANTALYA;0;0;0;0;0;0;0;0;0;0;0;0;77.0
Devrim KÖK;25;CHP;ANTALYA;1;3;0;0;1;1;0;0;1;34;0;0;38.0
Gökcen ÖZDOĞAN ENÇ;25;AK PARTİ;ANTALYA;0;0;0;0;0;0;0;0;1;1;0;0;39.0
Hakkı Saruhan OLUÇ;25;HDP;ANTALYA;0;0;11;0;0;0;0;0;0;1;0;0;57.0
Hüseyin SAMANİ;25;AK PARTİ;ANTALYA;0;0;0;0;0;0;0;0;1;1;0;0;51.0
Lütfi ELVAN;25;AK PARTİ;ANTALYA;0;0;0;0;0;0;0;0;0;0;0;0;53.0
Mehmet GÜNAL;25;MHP;ANTALYA;0;0;0;0;0;0;0;0;0;0;0;0;51.0
Mustafa KÖSE;25;AK PARTİ;ANTALYA;0;0;0;1;0;0;0;0;0;0;0;0;38.0
Mustafa AKAYDIN;25;CHP;ANTALYA;0;0;2;0;0;0;0;0;1;1;0;0;63.0
Niyazi Nefi KARA;25;CHP;ANTALYA;4;4;14;0;1;1;0;0;0;16;0;0;46.0
Sena Nur ÇELİK;25;AK PARTİ;ANTALYA;0;0;0;0;0;0;0;0;0;1;0;0;29.0
Tarkan AKILLI;25;MHP;ANTALYA;0;0;1;0;0;0;0;0;0;0;0;0;46.0
Orhan ATALAY;25;AK PARTİ;ARDAHAN;0;0;0;0;0;0;0;0;0;9;0;0;50.0
Taşkın AKTAŞ;25;HDP;ARDAHAN;0;0;0;0;0;0;0;0;1;1;0;0;50.0
İsrafil KIŞLA;25;AK PARTİ;ARTVİN;0;0;0;0;0;0;0;0;0;0;0;0;56.0
Uğur BAYRAKTUTAN;25;CHP;ARTVİN;12;12;7;0;0;0;0;0;0;3;0;0;50.0
Abdurrahman ÖZ;25;AK PARTİ;AYDIN;0;0;0;0;0;0;0;0;0;10;0;0;44.0
Ali UZUNIRMAK;25;MHP;AYDIN;0;0;2;0;0;0;0;0;0;1;0;0;57.0
Bülent TEZCAN;25;CHP;AYDIN;12;12;0;0;0;0;0;0;0;1;0;0;50.0
Hüseyin YILDIZ;25;CHP;AYDIN;0;2;4;0;1;1;0;0;0;30;0;0;48.0
Mehmet Fatih ATAY;25;CHP;AYDIN;0;0;0;0;0;0;0;0;0;8;0;0;58.0
Mehmet Sadık ATAY;25;AK PARTİ;AYDIN;0;0;0;0;0;0;0;0;0;2;0;0;42.0
Metin Lütfi BAYDAR;25;CHP;AYDIN;0;0;3;0;0;0;0;0;0;0;0;0;55.0
Ahmet AKIN;25;CHP;BALIKESİR;2;2;7;0;0;0;0;0;0;3;0;0;42.0
Ali AYDINLIOĞLU;25;AK PARTİ;BALIKESİR;0;0;0;0;0;0;0;0;0;3;0;0;57.0
İsmail OK;25;MHP;BALIKESİR;0;0;0;0;0;0;0;0;0;0;0;0;51.0
Mahmut POYRAZLI;25;AK PARTİ;BALIKESİR;0;0;0;0;0;0;0;0;0;0;0;0;50.0
Mehmet TÜM;25;CHP;BALIKESİR;0;0;8;0;0;0;0;0;0;3;0;0;58.0
Namık HAVUTÇA;25;CHP;BALIKESİR;10;11;3;0;0;0;0;0;2;4;0;0;58.0
Recep ÇETİN;25;MHP;BALIKESİR;0;0;0;0;0;0;0;0;0;0;0;0;55.0
Sema KIRCI;25;AK PARTİ;BALIKESİR;0;0;0;1;0;0;0;0;0;0;0;0;44.0
Muhammet Rıza YALÇINKAYA;25;CHP;BARTIN;0;0;2;0;0;0;0;0;0;0;0;0;60.0
Yılmaz TUNÇ;25;AK PARTİ;BARTIN;0;0;0;0;0;0;0;0;0;0;0;0;44.0
Ali ATALAN;25;HDP;BATMAN;0;0;12;0;0;0;0;0;0;14;0;0;47.0
Ayşe ACAR BAŞARAN;25;HDP;BATMAN;0;0;4;0;0;0;0;0;0;27;0;0;30.0
Saadet BECEREKLİ;25;HDP;BATMAN;0;0;2;0;0;0;0;0;2;14;0;0;60.0
Ziver ÖZDEMİR;25;AK PARTİ;BATMAN;0;0;0;0;0;0;0;0;0;0;0;0;50.0
Karabey Kadri KARAOĞLU;25;MHP;BAYBURT;0;0;0;0;0;0;0;0;0;1;0;0;49.0
Naci AĞBAL;25;AK PARTİ;BAYBURT;0;0;0;0;0;0;0;0;0;1;0;0;47.0
Halil ELDEMİR;25;AK PARTİ;BİLECİK;0;0;0;0;0;0;0;0;0;0;0;0;42.0
Yaşar TÜZÜN;25;CHP;BİLECİK;2;2;3;0;0;0;0;0;0;2;0;0;49.0
Enver FEHMİOĞLU;25;AK PARTİ;BİNGÖL;0;0;0;1;0;0;0;0;0;0;0;0;59.0
Hişyar ÖZSOY;25;HDP;BİNGÖL;0;0;1;0;0;0;0;0;0;9;0;0;38.0
Şebnem ELGÖRMÜŞ;25;AK PARTİ;BİNGÖL;0;0;0;0;0;0;0;0;0;0;0;0;38.0
Mahmut Celadet GAYDALI;25;HDP;BİTLİS;0;0;9;0;0;0;0;0;1;3;0;0;64.0
Mizgin IRGAT;25;HDP;BİTLİS;0;0;0;0;0;0;0;0;1;2;0;0;37.0
Vedat DEMİRÖZ;25;AK PARTİ;BİTLİS;0;0;0;0;0;0;0;0;0;0;0;0;59.0
Ali ERCOŞKUN;25;AK PARTİ;BOLU;0;0;0;3;0;0;0;0;1;10;0;0;44.0
Fehmi KÜPÇÜ;25;AK PARTİ;BOLU;0;0;0;0;0;0;0;0;0;6;0;0;41.0
Tanju ÖZCAN;25;CHP;BOLU;1;1;1;0;0;0;0;0;0;10;0;0;42.0
Alparslan Ahmet DURSUN;25;MHP;BURDUR;0;0;0;0;0;0;0;0;0;0;0;0;42.0
Mehmet GÖKER;25;CHP;BURDUR;2;2;7;0;0;0;0;0;0;3;0;0;48.0
Reşat PETEK;25;AK PARTİ;BURDUR;0;0;0;0;0;0;0;0;0;0;0;0;60.0
Asiye KOLÇAK;25;HDP;BURSA;0;0;4;0;0;0;0;0;1;2;0;0;51.0
Bennur KARABURUN;25;AK PARTİ;BURSA;0;0;0;0;0;0;0;0;0;0;0;0;42.0
Cemalettin Kani TORUN;25;AK PARTİ;BURSA;0;0;0;0;0;0;0;0;0;1;0;0;56.0
Ceyhun İRGİL;25;CHP;BURSA;3;7;8;0;1;1;0;0;0;38;0;0;50.0
Emine YAVUZ GÖZGEÇ;25;AK PARTİ;BURSA;0;0;0;1;0;0;0;0;0;0;0;0;46.0
Erkan AYDIN;25;CHP;BURSA;1;3;14;0;1;1;0;0;0;32;0;0;41.0
Hakan ÇAVUŞOĞLU;25;AK PARTİ;BURSA;0;0;0;0;0;0;0;0;0;0;0;0;43.0
Hüseyin ŞAHİN;25;AK PARTİ;BURSA;0;0;0;1;0;0;0;0;1;7;0;0;47.0
İsmet SU;25;AK PARTİ;BURSA;0;0;0;1;0;0;0;0;0;1;0;0;56.0
İsmet BÜYÜKATAMAN;25;MHP;BURSA;0;0;0;0;0;0;0;0;0;0;0;0;62.0
Kadir KOÇDEMİR;25;MHP;BURSA;0;0;0;0;0;0;0;0;0;0;0;0;51.0
Lale KARABIYIK;25;CHP;BURSA;1;2;3;0;1;1;0;0;0;16;0;0;50.0
Mehmet MÜEZZİNOĞLU;25;AK PARTİ;BURSA;0;0;0;0;0;0;0;0;0;0;0;0;60.0
Nurhayat ALTACA KAYIŞOĞLU;25;CHP;BURSA;5;5;6;0;0;0;0;0;0;3;0;0;37.0
Orhan SARIBAL;25;CHP;BURSA;3;6;14;0;1;1;0;0;0;41;0;0;49.0
Önder MATLI;25;AK PARTİ;BURSA;0;0;0;0;0;0;0;0;0;2;0;0;43.0
Tevfik TOPÇU;25;MHP;BURSA;0;0;2;0;0;0;0;0;0;1;0;0;57.0
Zekeriya BİRKAN;25;AK PARTİ;BURSA;0;0;0;0;0;0;0;0;0;2;0;0;48.0
Bülent TURAN;25;AK PARTİ;ÇANAKKALE;0;0;0;0;0;0;0;0;0;0;0;0;40.0
Bülent ÖZ;25;CHP;ÇANAKKALE;1;2;4;0;0;0;0;0;0;5;0;0;43.0
İbrahim Kürşat TUNA;25;MHP;ÇANAKKALE;0;0;1;0;0;0;0;0;0;0;0;0;39.0
Muharrem ERKEK;25;CHP;ÇANAKKALE;3;6;11;0;1;1;0;0;1;14;0;0;46.0
Hüseyin FİLİZ;25;AK PARTİ;ÇANKIRI;0;0;0;1;0;0;0;0;0;7;0;0;57.0
Muhammet Emin AKBAŞOĞLU;25;AK PARTİ;ÇANKIRI;0;0;0;0;0;0;0;0;0;14;0;0;47.0
Cahit BAĞCI;25;AK PARTİ;ÇORUM;0;0;0;1;0;0;0;0;0;0;0;0;51.0
Lütfiye İlksen CERİTOĞLU KURT;25;AK PARTİ;ÇORUM;0;0;0;0;0;0;0;0;1;6;0;0;45.0
Salim USLU;25;AK PARTİ;ÇORUM;0;0;0;0;0;0;0;0;0;0;0;0;60.0
Tufan KÖSE;25;CHP;ÇORUM;0;0;0;0;0;0;0;0;0;0;0;0;48.0
Bilal UÇAR;25;AK PARTİ;DENİZLİ;0;0;0;0;0;0;0;0;0;0;0;0;46.0
Emin Haluk AYHAN;25;MHP;DENİZLİ;0;0;0;0;0;0;0;0;0;0;0;0;58.0
Gülizar BİÇER KARACA;25;CHP;DENİZLİ;1;1;4;0;1;1;0;0;0;11;0;0;48.0
Kazım ARSLAN;25;CHP;DENİZLİ;3;4;3;0;1;1;0;0;0;21;0;0;61.0
Mehmet YÜKSEL;25;AK PARTİ;DENİZLİ;0;0;0;0;0;0;0;0;0;0;0;0;60.0
Melike ERSOY;25;CHP;DENİZLİ;0;0;0;0;0;0;0;0;0;3;0;0;37.0
Nihat ZEYBEKCİ;25;AK PARTİ;DENİZLİ;0;0;0;0;0;0;0;0;0;0;0;0;54.0
